portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,return
PF00009863,DSK00006530,OFF00001002,C,20120905,156200000,M,0.00122,CHF,0.3568,156157045,20120905,,20120927,E,,TRUE,0.0054
PF00009955,,OFF00001002,C,20120927,1.65E+08,M,0.00122,CHF,0.3568,164931020.8,20120925,TRUE,20121101,E,TRUE,TRUE,0.00516
PF00009917,DSK00006552,OFF00001002,C,20120918,167629000,M,0.00122,CHF,0.3568,167619221.6,20120918,,20120925,E,,TRUE,0.0036
PF00009868,DSK00006532,OFF00001002,C,20120905,173030000,M,0.00122,CHF,0.3568,173019906.6,20120905,,20120912,E,,TRUE,0.0036
PF00009957,,OFF00001002,C,20120926,180730000,M,0.00122,CHF,0.3568,180719457.4,20120926,TRUE,20121003,E,TRUE,TRUE,0.0036
PF00009930,DSK00006561,OFF00001002,C,20120919,182897000,M,0.00122,CHF,0.3568,182886331,20120919,,20120926,E,,TRUE,0.0036
PF00009892,DSK00006538,OFF00001002,C,20120911,216700000,M,0.00122,CHF,0.3568,216686937.8,20120911,,20120918,E,,TRUE,0.00372
PF00009864,DSK00006530,OFF00001002,C,20120905,5.39E+08,M,0.00122,CHF,0.3568,538851775,20120905,,20120927,E,,TRUE,0.0054
PF00008898,DSK00006127,OFF00001002,B,20120222,2200000,M,0.00701,CHF,0.35696,2199841.734,20120220,,20120229,D,,TRUE,0.00444
PF00008863,DSK00006113,OFF00001002,B,20120215,2200000,M,0.00701,CHF,0.35696,2199841.734,20120214,,20120222,D,,TRUE,0.00444
PF00008938,DSK00006142,OFF00001002,B,20120229,2200000,M,0.00701,CHF,0.35696,2199841.734,20120227,,20120307,D,,TRUE,0.00444
PF00008816,DSK00006097,OFF00001002,B,20120208,2200000,M,0.00701,CHF,0.35696,2199841.734,20120206,,20120215,D,,TRUE,0.00444
PF00008924,DSK00006137,OFF00001002,C,20120224,5500000,M,0.00701,CHF,0.35696,5497722.072,20120224,,20120323,E,,TRUE,0.006390031
PF00008869,DSK00006115,OFF00001002,C,20120214,6798000,M,0.00701,CHF,0.35696,6796993.518,20120214,,20120227,E,,TRUE,0.00492
PF00008943,DSK00006144,OFF00001002,C,20120228,8360000,M,0.00701,CHF,0.35696,8357805.5,20120228,,20120320,E,,TRUE,0.0054
PF00008838,DSK00006097,OFF00001002,C,20120208,11011000,M,0.00701,CHF,0.35696,11010207.82,20120208,,20120215,E,,TRUE,0.00444
PF00008806,DSK00006092,OFF00001002,C,20120202,15422000,M,0.00701,CHF,0.35696,15421862.92,20120202,,20120203,E,,TRUE,0.00384
PF00008839,DSK00006097,OFF00001002,C,20120208,24420000,M,0.00701,CHF,0.35696,24418243.12,20120208,,20120215,E,,TRUE,0.00444
PF00008813,DSK00006089,OFF00001002,C,20120203,26631000,M,0.00701,CHF,0.35696,26630289.84,20120203,,20120206,E,,TRUE,0.00384
PF00008870,DSK00006113,OFF00001002,C,20120215,30954000,M,0.00701,CHF,0.35696,30951773.03,20120215,,20120222,E,,TRUE,0.00444
PF00008918,DSK00006133,OFF00001002,C,20120223,34540000,M,0.00701,CHF,0.35696,34537678.13,20120223,,20120229,E,,TRUE,0.004840024
PF00008904,DSK00006128,OFF00001002,C,20120221,34815000,M,0.00701,CHF,0.35696,34814700.2,20120221,,20120222,E,,TRUE,0.00372
PF00008850,DSK00006107,OFF00001002,C,20120210,37400000,M,0.00701,CHF,0.35696,37385414,20120210,,20120308,E,,TRUE,0.00624
PF00008893,DSK00006124,OFF00001002,C,20120221,38423000,M,0.00701,CHF,0.35696,38420961.39,20120217,,20120224,E,,TRUE,0.007640196
PF00008963,DSK00006142,OFF00001002,C,20120229,38500000,M,0.00701,CHF,0.35696,38497230.14,20120229,,20120307,E,,TRUE,0.00444
PF00008831,DSK00006095,OFF00001002,C,20120207,40150000,M,0.00701,CHF,0.35696,40147111.43,20120207,,20120214,E,,TRUE,0.00444
PF00008914,DSK00006129,OFF00001002,C,20120223,49500000,M,0.00701,CHF,0.35696,49496438.75,20120223,,20120301,E,,TRUE,0.00444
PF00008942,DSK00006140,OFF00001002,C,20120227,54989000,M,0.00701,CHF,0.35696,54988526.48,20120227,,20120228,E,,TRUE,0.00372
PF00008818,DSK00006096,OFF00001002,C,20120206,5.50E+07,M,0.00701,CHF,0.35696,54999465.28,20120206,,20120207,E,,TRUE,0.0042
PF00008844,DSK00006106,OFF00001002,C,20120209,55022000,M,0.00701,CHF,0.35696,55021510.92,20120209,,20120210,E,,TRUE,0.00384
PF00008861,DSK00006111,OFF00001002,C,20120213,62854000,M,0.00701,CHF,0.35696,62853441.3,20120213,,20120214,E,,TRUE,0.00384
PF00008927,DSK00006132,OFF00001002,C,20120224,64482000,M,0.00701,CHF,0.35696,64477360.88,20120224,,20120302,E,,TRUE,0.00444
PF00008940,DSK00006140,OFF00001002,C,20120227,67529000,M,0.00701,CHF,0.35696,67528418.5,20120227,,20120228,E,,TRUE,0.00372
PF00008832,DSK00006095,OFF00001002,C,20120207,69850000,M,0.00701,CHF,0.35696,69844974.68,20120207,,20120214,E,,TRUE,0.00444
PF00008834,DSK00006102,OFF00001002,C,20120208,69850000,M,0.00701,CHF,0.35696,69845304.5,20120208,,20120214,E,,TRUE,0.004840024
PF00008830,DSK00006101,OFF00001002,C,20120207,71500000,M,0.00701,CHF,0.35696,71497914.58,20120207,,20120210,E,,TRUE,0.0042
PF00008807,DSK00006092,OFF00001002,C,20120202,72578000,M,0.00701,CHF,0.35696,72577354.86,20120202,,20120203,E,,TRUE,0.00384
PF00008848,DSK00006106,OFF00001002,C,20120209,78001000,M,0.00701,CHF,0.35696,78000306.66,20120209,,20120210,E,,TRUE,0.00384
PF00008847,DSK00006106,OFF00001002,C,20120209,82478000,M,0.00701,CHF,0.35696,82477266.86,20120209,,20120210,E,,TRUE,0.00384
PF00008790,DSK00006087,OFF00001002,C,20120201,82500000,M,0.00701,CHF,0.35696,82499312.5,20120201,,20120202,E,,TRUE,0.0036
PF00008915,DSK00006129,OFF00001002,C,20120223,84502000,M,0.00701,CHF,0.35696,84495920.55,20120223,,20120301,E,,TRUE,0.00444
PF00008873,DSK00006113,OFF00001002,C,20120215,84535000,M,0.00701,CHF,0.35696,84528918.18,20120215,,20120222,E,,TRUE,0.00444
PF00008866,DSK00006112,OFF00001002,C,20120214,102839000,M,0.00701,CHF,0.35696,102838085.9,20120214,,20120215,E,,TRUE,0.00384
PF00008874,DSK00006116,OFF00001002,C,20120215,1.10E+08,M,0.00701,CHF,0.35696,109984233.3,20120215,,20120227,E,,TRUE,0.005160025
PF00008888,DSK00006122,OFF00001002,C,20120217,1.10E+08,M,0.00701,CHF,0.35696,109996088.9,20120217,,20120221,E,,TRUE,0.00384
PF00008791,DSK00006089,OFF00001002,C,20120203,1.10E+08,M,0.00701,CHF,0.35696,109997066.7,20120201,,20120206,E,,TRUE,0.00384
PF00008926,DSK00006138,OFF00001002,C,20120224,1.10E+08,M,0.00701,CHF,0.35696,109997158.3,20120224,,20120227,E,,TRUE,0.00372
PF00008826,DSK00006100,OFF00001002,C,20120207,1.10E+08,M,0.00701,CHF,0.35696,109999022.2,20120207,,20120208,E,,TRUE,0.00384
PF00008865,DSK00006112,OFF00001002,C,20120214,1.10E+08,M,0.00701,CHF,0.35696,109999022.2,20120214,,20120215,E,,TRUE,0.00384
PF00008788,DSK00006087,OFF00001002,C,20120201,1.10E+08,M,0.00701,CHF,0.35696,109999083.3,20120201,,20120202,E,,TRUE,0.0036
PF00008871,DSK00006117,OFF00001002,C,20120215,1.21E+08,M,0.00701,CHF,0.35696,120998823.6,20120215,,20120216,E,,TRUE,0.0042
PF00008875,DSK00006117,OFF00001002,C,20120215,1.21E+08,M,0.00701,CHF,0.35696,120998924.4,20120215,,20120216,E,,TRUE,0.00384
PF00008912,DSK00006127,OFF00001002,C,20120222,126500000,M,0.00701,CHF,0.35696,126490899,20120222,,20120229,E,,TRUE,0.00444
PF00008930,DSK00006132,OFF00001002,C,20120224,127050000,M,0.00701,CHF,0.35696,127040859.5,20120224,,20120302,E,,TRUE,0.00444
PF00008948,DSK00006145,OFF00001002,C,20120228,131285000,M,0.00701,CHF,0.35696,131283869.5,20120228,,20120229,E,,TRUE,0.00372
PF00008960,DSK00006148,OFF00001002,C,20120229,137511000,M,0.00701,CHF,0.35696,137509815.9,20120229,,20120301,E,,TRUE,0.00372
PF00008899,DSK00006128,OFF00001002,C,20120221,140492000,M,0.00701,CHF,0.35696,140490790.2,20120221,,20120222,E,,TRUE,0.00372
PF00008843,DSK00006099,OFF00001002,C,20120209,148500000,M,0.00701,CHF,0.35696,148489027.5,20120209,,20120216,E,,TRUE,0.00456
PF00008891,DSK00006119,OFF00001002,C,20120217,153813000,M,0.00701,CHF,0.35696,153801934,20120217,,20120224,E,,TRUE,0.00444
PF00008860,DSK00006111,OFF00001002,C,20120213,176121000,M,0.00701,CHF,0.35696,176119434.5,20120213,,20120214,E,,TRUE,0.00384
PF00008856,DSK00006104,OFF00001002,C,20120210,181141400,M,0.00701,CHF,0.35696,181128015.7,20120210,,20120217,E,,TRUE,0.00456
PF00008952,DSK00006148,OFF00001002,C,20120229,192489000,M,0.00701,CHF,0.35696,192487342.5,20120229,,20120301,E,,TRUE,0.00372
PF00008949,DSK00006145,OFF00001002,C,20120228,192500000,M,0.00701,CHF,0.35696,192498342.4,20120228,,20120229,E,,TRUE,0.00372
PF00008939,DSK00006140,OFF00001002,C,20120227,192500000,M,0.00701,CHF,0.35696,192498342.4,20120227,,20120228,E,,TRUE,0.00372
PF00008801,DSK00006086,OFF00001002,C,20120202,2.20E+08,M,0.00701,CHF,0.35696,219984172.2,20120202,,20120209,E,,TRUE,0.00444
PF00008794,DSK00006088,OFF00001002,C,20120203,230767900,M,0.00701,CHF,0.35696,230751297.5,20120201,,20120210,E,,TRUE,0.00444
PF00008887,DSK00006119,OFF00001002,C,20120217,231187000,M,0.00701,CHF,0.35696,231170367.4,20120217,,20120224,E,,TRUE,0.00444
PF00008919,DSK00006134,OFF00001002,C,20120223,236522000,M,0.00701,CHF,0.35696,236519963.3,20120223,,20120224,E,,TRUE,0.00372
PF00008929,DSK00006132,OFF00001002,C,20120224,247500000,M,0.00701,CHF,0.35696,247482193.8,20120224,,20120302,E,,TRUE,0.00444
PF00008916,DSK00006129,OFF00001002,C,20120223,250998000,M,0.00701,CHF,0.35696,250979942.1,20120223,,20120301,E,,TRUE,0.00444
PF00008934,DSK00006132,OFF00001002,C,20120224,265518000,M,0.00701,CHF,0.35696,265498897.5,20120224,,20120302,E,,TRUE,0.00444
PF00008842,DSK00006099,OFF00001002,C,20120209,2.75E+08,M,0.00701,CHF,0.35696,274979680.6,20120209,,20120216,E,,TRUE,0.00456
PF00008881,DSK00006120,OFF00001002,C,20120216,289542000,M,0.00701,CHF,0.35696,289539426.3,20120216,,20120217,E,,TRUE,0.00384
PF00008886,DSK00006119,OFF00001002,C,20120217,291577000,M,0.00701,CHF,0.35696,291556022.7,20120217,,20120224,E,,TRUE,0.00444
PF00008906,DSK00006131,OFF00001002,C,20120222,306603000,M,0.00701,CHF,0.35696,306600359.8,20120222,,20120223,E,,TRUE,0.00372
PF00007317,DSK00005587,OFF00001002,C,20110831,2750000,M,0.01434,CHF,0.358681304,2749283.472,20110831,,20110914,E,,TRUE,0.00804
PF00007299,DSK00005570,OFF00001002,C,20110830,3300000,M,0.01434,CHF,0.358681304,3299582.917,20110830,,20110906,E,,TRUE,0.0078
PF00007302,DSK00005581,OFF00001002,C,20110831,3300000,M,0.01434,CHF,0.358681304,3299599.415,20110831,,20110906,E,,TRUE,0.008740046
PF00007238,DSK00005566,OFF00001002,C,20110825,4950000,M,0.01434,CHF,0.358681304,4949451.372,20110825,,20110901,E,,TRUE,0.006840034
PF00007014,DSK00005479,OFF00001002,C,20110803,5500000,M,0.01434,CHF,0.358681304,5499465.278,20110803,,20110810,E,,TRUE,0.006
PF00007239,DSK00005567,OFF00001002,C,20110825,5500000,M,0.01434,CHF,0.358681304,5499469.858,20110825,,20110831,E,,TRUE,0.006940034
PF00007097,DSK00005510,OFF00001002,C,20110811,5500000,M,0.01434,CHF,0.358681304,5499543.192,20110811,,20110817,E,,TRUE,0.005980028
PF00007215,DSK00005557,OFF00001002,C,20110823,5500000,M,0.01434,CHF,0.358681304,5499587.5,20110823,,20110829,E,,TRUE,0.0054
PF00007109,DSK00005518,OFF00001002,C,20110811,6941000,M,0.01434,CHF,0.358681304,6939927.996,20110811,,20110822,E,,TRUE,0.006672031
PF00007274,DSK00005574,OFF00001002,C,20110829,8470000,M,0.01434,CHF,0.358681304,8451366,20110829,,20111125,E,,TRUE,0.0108
PF00007037,DSK00005487,OFF00001002,C,20110805,8525000,M,0.01434,CHF,0.358681304,8523863.333,20110805,,20110816,E,,TRUE,0.005236364
PF00007054,DSK00005491,OFF00001002,C,20110808,9141000,M,0.01434,CHF,0.358681304,9140164.614,20110808,,20110812,E,,TRUE,0.00987
PF00007048,DSK00005489,OFF00001002,C,20110805,9141000,M,0.01434,CHF,0.358681304,9140164.614,20110805,,20110812,E,,TRUE,0.00564
PF00007085,DSK00005506,OFF00001002,C,20110810,9812000,M,0.01434,CHF,0.358681304,9811182.33,20110810,,20110816,E,,TRUE,0.006000026
PF00007303,DSK00005582,OFF00001002,C,20110831,1.10E+07,M,0.01434,CHF,0.358681304,10995755.81,20110831,,20110920,E,,TRUE,0.008334042
PF00007036,DSK00005486,OFF00001002,C,20110804,1.10E+07,M,0.01434,CHF,0.358681304,10998533.33,20110804,,20110816,E,,TRUE,0.0048
PF00007024,DSK00005479,OFF00001002,C,20110803,1.10E+07,M,0.01434,CHF,0.358681304,10998994.72,20110803,,20110810,E,,TRUE,0.00564
PF00007264,DSK00005569,OFF00001002,C,20110826,1.10E+07,M,0.01434,CHF,0.358681304,10999587.5,20110826,,20110829,E,,TRUE,0.0054
PF00007255,DSK00005568,OFF00001002,C,20110825,11649000,M,0.01434,CHF,0.358681304,11648847.92,20110825,,20110826,E,,TRUE,0.00564
PF00007004,DSK00005476,OFF00001002,C,20110802,13200000,M,0.01434,CHF,0.358681304,13198166.67,20110802,,20110812,E,,TRUE,0.006
PF00007273,DSK00005573,OFF00001002,C,20110826,13750000,M,0.01434,CHF,0.358681304,13748663.19,20110826,,20110902,E,,TRUE,0.006
PF00007236,DSK00005563,OFF00001002,C,20110824,14729000,M,0.01434,CHF,0.358681304,14728836.34,20110824,,20110825,E,,TRUE,0.0048
PF00007035,DSK00005485,OFF00001002,C,20110804,14850000,M,0.01434,CHF,0.358681304,14848729.5,20110804,,20110811,E,,TRUE,0.00528
PF00007111,DSK00005519,OFF00001002,C,20110812,16280000,M,0.01434,CHF,0.358681304,16278489.57,20110811,,20110818,E,,TRUE,0.006680031
PF00007106,DSK00005515,OFF00001002,C,20110811,16500000,M,0.01434,CHF,0.358681304,16497378.33,20110811,,20110822,E,,TRUE,0.00624
PF00007174,DSK00005542,OFF00001002,C,20110818,16500000,M,0.01434,CHF,0.358681304,16499825.83,20110818,,20110819,E,,TRUE,0.00456
PF00007188,DSK00005550,OFF00001002,C,20110819,17974000,M,0.01434,CHF,0.358681304,17971263.95,20110819,,20110830,E,,TRUE,0.005978209
PF00006976,DSK00005469,OFF00001002,C,20110801,22176000,M,0.01434,CHF,0.358681304,22175396.31,20110801,,20110802,E,,TRUE,0.011760196
PF00007187,DSK00005549,OFF00001002,C,20110819,22568700,M,0.01434,CHF,0.358681304,22566737.77,20110819,,20110825,E,,TRUE,0.006260029
PF00007289,DSK00005570,OFF00001002,C,20110830,24871000,M,0.01434,CHF,0.358681304,24867856.58,20110830,,20110906,E,,TRUE,0.0078
PF00007095,DSK00005510,OFF00001002,C,20110811,26928000,M,0.01434,CHF,0.358681304,26925606.39,20110811,,20110817,E,,TRUE,0.00640003
PF00007163,DSK00005538,OFF00001002,C,20110817,27368000,M,0.01434,CHF,0.358681304,27367718.72,20110817,,20110818,E,,TRUE,0.00444
PF00007094,DSK00005509,OFF00001002,C,20110810,27500000,M,0.01434,CHF,0.358681304,27493468.75,20110810,,20110829,E,,TRUE,0.0054
PF00007098,DSK00005511,OFF00001002,C,20110811,27500000,M,0.01434,CHF,0.358681304,27493590.94,20110811,,20110829,E,,TRUE,0.005593359
PF00007083,DSK00005505,OFF00001002,C,20110810,27500000,M,0.01434,CHF,0.358681304,27493621.5,20110810,,20110826,E,,TRUE,0.006262527
PF00006990,DSK00005472,OFF00001002,C,20110801,27500000,M,0.01434,CHF,0.358681304,27494744.44,20110801,,20110817,E,,TRUE,0.00516
PF00007099,DSK00005512,OFF00001002,C,20110811,27500000,M,0.01434,CHF,0.358681304,27498625,20110811,,20110815,E,,TRUE,0.0054
PF00007002,DSK00005475,OFF00001002,C,20110802,27500000,M,0.01434,CHF,0.358681304,27499663.89,20110802,,20110803,E,,TRUE,0.00528
PF00007023,DSK00005479,OFF00001002,C,20110803,28600000,M,0.01434,CHF,0.358681304,28597386.28,20110803,,20110810,E,,TRUE,0.00564
PF00007284,DSK00005575,OFF00001002,C,20110829,3.30E+07,M,0.01434,CHF,0.358681304,32999569.17,20110829,,20110830,E,,TRUE,0.00564
PF00007025,DSK00005481,OFF00001002,C,20110804,38236000,M,0.01434,CHF,0.358681304,38232664.96,20110804,,20110810,E,,TRUE,0.006280027
PF00007149,DSK00005533,OFF00001002,C,20110816,39853000,M,0.01434,CHF,0.358681304,39849324.65,20110816,,20110822,E,,TRUE,0.006640035
PF00007148,DSK00005533,OFF00001002,C,20110816,40150000,M,0.01434,CHF,0.358681304,40146687.61,20110816,,20110822,E,,TRUE,0.005940032
PF00007204,DSK00005555,OFF00001002,C,20110822,40150000,M,0.01434,CHF,0.358681304,40149576.19,20110822,,20110823,E,,TRUE,0.00456
PF00007064,DSK00005496,OFF00001002,C,20110808,4.40E+07,M,0.01434,CHF,0.358681304,43996321.11,20110808,,20110815,E,,TRUE,0.00516
PF00007267,DSK00005571,OFF00001002,C,20110826,48125000,M,0.01434,CHF,0.358681304,48122540.28,20110826,,20110830,E,,TRUE,0.00552
PF00007105,DSK00005514,OFF00001002,C,20110811,49500000,M,0.01434,CHF,0.358681304,49489797.5,20110811,,20110825,E,,TRUE,0.00636
PF00007108,DSK00005517,OFF00001002,C,20110812,49500000,M,0.01434,CHF,0.358681304,49490017.45,20110811,,20110825,E,,TRUE,0.006701569
PF00007000,DSK00005476,OFF00001002,C,20110802,49500000,M,0.01434,CHF,0.358681304,49493125,20110802,,20110812,E,,TRUE,0.006
PF00007130,DSK00005528,OFF00001002,C,20110812,5.50E+07,M,0.01434,CHF,0.358681304,54984875,20110812,,20110830,E,,TRUE,0.0066
PF00007301,DSK00005580,OFF00001002,C,20110830,5.50E+07,M,0.01434,CHF,0.358681304,54985669.44,20110830,,20110913,E,,TRUE,0.00804
PF00007136,DSK00005531,OFF00001002,C,20110815,5.50E+07,M,0.01434,CHF,0.358681304,54985699.77,20110815,,20110830,E,,TRUE,0.007488119
PF00006989,DSK00005472,OFF00001002,C,20110801,5.50E+07,M,0.01434,CHF,0.358681304,54989488.89,20110801,,20110817,E,,TRUE,0.00516
PF00007315,DSK00005586,OFF00001002,C,20110831,5.50E+07,M,0.01434,CHF,0.358681304,54990650,20110831,,20110909,E,,TRUE,0.00816
PF00007219,DSK00005558,OFF00001002,C,20110823,5.50E+07,M,0.01434,CHF,0.358681304,54993522.22,20110823,,20110831,E,,TRUE,0.00636
PF00006986,DSK00005471,OFF00001002,C,20110801,5.50E+07,M,0.01434,CHF,0.358681304,54994087.5,20110801,,20110810,E,,TRUE,0.00516
PF00007137,DSK00005532,OFF00001002,C,20110815,57442000,M,0.01434,CHF,0.358681304,57441361.76,20110815,,20110816,E,,TRUE,0.0048
PF00007253,DSK00005566,OFF00001002,C,20110825,63915500,M,0.01434,CHF,0.358681304,63908291.75,20110825,,20110901,E,,TRUE,0.00696
PF00007237,DSK00005565,OFF00001002,C,20110825,6.60E+07,M,0.01434,CHF,0.358681304,65986249.93,20110825,,20110906,E,,TRUE,0.007500036
PF00007185,DSK00005548,OFF00001002,C,20110819,71500000,M,0.01434,CHF,0.358681304,71483932.29,20110819,,20110902,E,,TRUE,0.006934317
PF00007311,DSK00005584,OFF00001002,C,20110831,71500000,M,0.01434,CHF,0.358681304,71499066.53,20110831,,20110901,E,,TRUE,0.00564
PF00007279,DSK00005575,OFF00001002,C,20110829,71500000,M,0.01434,CHF,0.358681304,71499086.39,20110829,,20110830,E,,TRUE,0.00552
PF00007316,DSK00005584,OFF00001002,C,20110831,73150000,M,0.01434,CHF,0.358681304,73149085.63,20110831,,20110901,E,,TRUE,0.0054
PF00007270,DSK00005569,OFF00001002,C,20110826,7.70E+07,M,0.01434,CHF,0.358681304,76996791.67,20110826,,20110829,E,,TRUE,0.006
PF00007222,DSK00005556,OFF00001002,C,20110823,7.70E+07,M,0.01434,CHF,0.358681304,76999101.67,20110823,,20110824,E,,TRUE,0.00504
PF00007034,DSK00005484,OFF00001002,C,20110804,79200000,M,0.01434,CHF,0.358681304,79185480,20110804,,20110819,E,,TRUE,0.00528
PF00007075,DSK00005501,OFF00001002,C,20110809,80784000,M,0.01434,CHF,0.358681304,80783281.92,20110809,,20110810,E,,TRUE,0.00384
PF00007178,DSK00005544,OFF00001002,C,20110818,82500000,M,0.01434,CHF,0.358681304,82483316.67,20110818,,20110901,E,,TRUE,0.00624
PF00007021,DSK00005479,OFF00001002,C,20110803,82500000,M,0.01434,CHF,0.358681304,82492460.42,20110803,,20110810,E,,TRUE,0.00564
PF00007003,DSK00005475,OFF00001002,C,20110802,82500000,M,0.01434,CHF,0.358681304,82498900,20110802,,20110803,E,,TRUE,0.00576
PF00007251,DSK00005568,OFF00001002,C,20110825,82500000,M,0.01434,CHF,0.358681304,82498968.75,20110825,,20110826,E,,TRUE,0.0054
PF00007165,DSK00005538,OFF00001002,C,20110817,84524000,M,0.01434,CHF,0.358681304,84523131.28,20110817,,20110818,E,,TRUE,0.00444
PF00007300,DSK00005579,OFF00001002,C,20110830,84700000,M,0.01434,CHF,0.358681304,84696188.5,20110830,,20110902,E,,TRUE,0.00648
PF00007290,DSK00005570,OFF00001002,C,20110830,85129000,M,0.01434,CHF,0.358681304,85118240.64,20110830,,20110906,E,,TRUE,0.0078
PF00007159,DSK00005537,OFF00001002,C,20110817,85800000,M,0.01434,CHF,0.358681304,85792015.8,20110817,,20110823,E,,TRUE,0.006700029
PF00007244,DSK00005565,OFF00001002,C,20110825,86900000,M,0.01434,CHF,0.358681304,86883489,20110825,,20110906,E,,TRUE,0.00684
PF00007265,DSK00005571,OFF00001002,C,20110826,86900000,M,0.01434,CHF,0.358681304,86895461.89,20110826,,20110830,E,,TRUE,0.00564
PF00007263,DSK00005569,OFF00001002,C,20110826,8.80E+07,M,0.01434,CHF,0.358681304,87996553.33,20110826,,20110829,E,,TRUE,0.00564
PF00007297,DSK00005578,OFF00001002,C,20110830,8.80E+07,M,0.01434,CHF,0.358681304,87998826.67,20110830,,20110831,E,,TRUE,0.00576
PF00006991,DSK00005469,OFF00001002,C,20110801,92246000,M,0.01434,CHF,0.358681304,92244975.04,20110801,,20110802,E,,TRUE,0.0048
PF00007252,DSK00005568,OFF00001002,C,20110825,95700000,M,0.01434,CHF,0.358681304,95698750.58,20110825,,20110826,E,,TRUE,0.00564
PF00006982,DSK00005469,OFF00001002,C,20110801,9.90E+07,M,0.01434,CHF,0.358681304,98998900,20110801,,20110802,E,,TRUE,0.0048
PF00007047,DSK00005489,OFF00001002,C,20110805,100859000,M,0.01434,CHF,0.358681304,100849782.6,20110805,,20110812,E,,TRUE,0.00564
PF00007287,DSK00005570,OFF00001002,C,20110830,102300000,M,0.01434,CHF,0.358681304,102287070.4,20110830,,20110906,E,,TRUE,0.0078
PF00007218,DSK00005552,OFF00001002,C,20110823,102300000,M,0.01434,CHF,0.358681304,102289457.4,20110823,,20110830,E,,TRUE,0.00636
PF00007169,DSK00005541,OFF00001002,C,20110818,107800000,M,0.01434,CHF,0.358681304,107779517.9,20110818,,20110831,E,,TRUE,0.006313875
PF00007033,DSK00005483,OFF00001002,C,20110804,1.10E+08,M,0.01434,CHF,0.358681304,109972408.3,20110804,,20110825,E,,TRUE,0.00516
PF00007076,DSK00005502,OFF00001002,C,20110809,1.10E+08,M,0.01434,CHF,0.358681304,109986250,20110809,,20110818,E,,TRUE,0.006
PF00007217,DSK00005552,OFF00001002,C,20110823,1.10E+08,M,0.01434,CHF,0.358681304,109988663.9,20110823,,20110830,E,,TRUE,0.00636
PF00007214,DSK00005552,OFF00001002,C,20110823,1.10E+08,M,0.01434,CHF,0.358681304,109989091.7,20110823,,20110830,E,,TRUE,0.00612
PF00007282,DSK00005575,OFF00001002,C,20110829,1.10E+08,M,0.01434,CHF,0.358681304,109998563.9,20110829,,20110830,E,,TRUE,0.00564
PF00007205,DSK00005555,OFF00001002,C,20110822,1.10E+08,M,0.01434,CHF,0.358681304,109998686.1,20110822,,20110823,E,,TRUE,0.00516
PF00007032,DSK00005482,OFF00001002,C,20110804,1.10E+08,M,0.01434,CHF,0.358681304,109998869.4,20110804,,20110805,E,,TRUE,0.00444
PF00007268,DSK00005572,OFF00001002,C,20110826,115500000,M,0.01434,CHF,0.358681304,115476515,20110826,,20110907,E,,TRUE,0.00732
PF00007272,DSK00005569,OFF00001002,C,20110826,122661000,M,0.01434,CHF,0.358681304,122656195.8,20110826,,20110829,E,,TRUE,0.00564
PF00007001,DSK00005475,OFF00001002,C,20110802,137500000,M,0.01434,CHF,0.358681304,137498319.4,20110802,,20110803,E,,TRUE,0.00528
PF00006999,DSK00005475,OFF00001002,C,20110802,1.43E+08,M,0.01434,CHF,0.358681304,142998252.2,20110802,,20110803,E,,TRUE,0.00528
PF00007007,DSK00005475,OFF00001002,C,20110802,143220000,M,0.01434,CHF,0.358681304,143218090.4,20110802,,20110803,E,,TRUE,0.00576
PF00007005,DSK00005475,OFF00001002,C,20110802,145035000,M,0.01434,CHF,0.358681304,145033187.1,20110802,,20110803,E,,TRUE,0.0054
PF00007138,DSK00005532,OFF00001002,C,20110815,158620000,M,0.01434,CHF,0.358681304,158618237.6,20110815,,20110816,E,,TRUE,0.0048
PF00007177,DSK00005542,OFF00001002,C,20110818,162052000,M,0.01434,CHF,0.358681304,162050199.4,20110818,,20110819,E,,TRUE,0.0048
PF00007321,DSK00005584,OFF00001002,C,20110901,162415000,M,0.01434,CHF,0.358681304,162412744.2,20110831,,20110901,E,,TRUE,0.006
PF00007245,DSK00005566,OFF00001002,C,20110825,1.65E+08,M,0.01434,CHF,0.358681304,164982354.2,20110825,,20110901,E,,TRUE,0.0066
PF00007271,DSK00005569,OFF00001002,C,20110826,1.65E+08,M,0.01434,CHF,0.358681304,164993537.5,20110826,,20110829,E,,TRUE,0.00564
PF00006984,DSK00005469,OFF00001002,C,20110801,1.65E+08,M,0.01434,CHF,0.358681304,164998166.7,20110801,,20110802,E,,TRUE,0.0048
PF00007221,DSK00005559,OFF00001002,C,20110823,166253459.8,M,0.01434,CHF,0.358681304,166001493.5,20110823,,20111024,E,,TRUE,0.01056
PF00007091,DSK00005507,OFF00001002,C,20110810,169521000,M,0.01434,CHF,0.358681304,169519540.2,20110810,,20110811,E,,TRUE,0.00372
PF00007102,DSK00005513,OFF00001002,C,20110811,187341000,M,0.01434,CHF,0.358681304,187339282.7,20110811,,20110812,E,,TRUE,0.00396
PF00007089,DSK00005507,OFF00001002,C,20110810,187341000,M,0.01434,CHF,0.358681304,187339386.8,20110810,,20110811,E,,TRUE,0.00372
